id,full_name,season
203490,Otto Porter Jr.,2021-22
1626171,Bobby Portis,2021-22
204001,Kristaps Porzingis,2021-22
1630695,Micah Potter,2021-22
203939,Dwight Powell,2021-22
1626181,Norman Powell,2021-22
1630554,Jason Preston,2021-22
1630563,Joshua Primo,2021-22
1627752,Taurean Prince,2021-22
1630202,Payton Pritchard,2021-22
1641765,Olivier-Maxence Prosper,2021-22
1630243,Trevelin Queen,2021-22
1629674,Neemias Queta,2021-22
1630193,Immanuel Quickley,2021-22
1631311,Lester Quinones,2021-22
1630186,Jahmi'us Ramsey,2021-22
203944,Julius Randle,2021-22
1641871,Duop Reath,2021-22
1630559,Austin Reaves,2021-22
1629629,Cam Reddish,2021-22
1630194,Paul Reed,2021-22
1629675,Naz Reid,2021-22
1631197,Jared Rhoden,2021-22
1630208,Nick Richards,2021-22
1626196,Josh Richardson,2021-22
1629130,Duncan Robinson,2021-22
1629010,Jerome Robinson,2021-22
1629011,Mitchell Robinson,2021-22
1631115,Orlando Robinson,2021-22
1630526,Jeremiah Robinson-Earl,2021-22
1631223,David Roddy,2021-22
1631157,Ryan Rollins,2021-22
201565,Derrick Rose,2021-22
1626179,Terry Rozier,2021-22
1641712,Rayan Rupert,2021-22
1626156,D'Angelo Russell,2021-22
1630346,Matt Ryan,2021-22
1627734,Domantas Sabonis,2021-22
1629677,Luka Samanic,2021-22
1631257,Jermaine Samuels Jr.,2021-22
1641766,Adama Sanogo,2021-22
1630611,Gui Santos,2021-22
203967,Dario Saric,2021-22
1630846,Olivier Sarr,2021-22
1631204,Marcus Sasser,2021-22
1629678,Admiral Schofield,2021-22
203471,Dennis Schroder,2021-22
1631220,Dereon Seabron,2021-22
1630578,Alperen Sengun,2021-22
1641729,Brice Sensabaugh,2021-22
1629012,Collin Sexton,2021-22
1629013,Landry Shamet,2021-22
1630549,Day'Ron Sharpe,2021-22
1631101,Shaedon Sharpe,2021-22
1641767,Ben Sheppard,2021-22
1627783,Pascal Siakam,2021-22
1627732,Ben Simmons,2021-22
1628424,Kobi Simmons,2021-22
1629014,Anfernee Simons,2021-22
1630285,Zavier Simpson,2021-22
1630579,Jericho Sims,2021-22
1631376,Dmytro Skapintsev,2021-22
1641771,Jalen Slawson,2021-22
1630606,Javonte Smart,2021-22
203935,Marcus Smart,2021-22
1630696,Dru Smith,2021-22
202397,Ish Smith,2021-22
1630188,Jalen Smith,2021-22
1631173,Terquavion Smith,2021-22
1628372,Dennis Smith Jr.,2021-22
1631095,Jabari Smith Jr.,2021-22
1641733,Nick Smith Jr.,2021-22
1631110,Jeremy Sochan,2021-22
1630311,Pat Spencer,2021-22
1630531,Jaden Springer,2021-22
1630205,Lamar Stevens,2021-22
1630191,Isaiah Stewart,2021-22
1631124,Julian Strawther,2021-22
1629622,Max Strus,2021-22
1630591,Jalen Suggs,2021-22
1631306,Cole Swider,2021-22
1630256,Jae'Sean Tate,2021-22
1628369,Jayson Tatum,2021-22
1630678,Terry Taylor,2021-22
202066,Garrett Temple,2021-22
1631207,Dalen Terry,2021-22
1628464,Daniel Theis,2021-22
1630560,Cam Thomas,2021-22
202738,Isaiah Thomas,2021-22
1641708,Amen Thompson,2021-22
1641709,Ausar Thompson,2021-22
202691,Klay Thompson,2021-22
202684,Tristan Thompson,2021-22
1630550,JT Thor,2021-22
1629680,Matisse Thybulle,2021-22
1630214,Xavier Tillman,2021-22
1631210,Jacob Toppin,2021-22
1630167,Obi Toppin,2021-22
1629308,Juan Toscano-Anderson,2021-22
1626157,Karl-Anthony Towns,2021-22
1629018,Gary Trent Jr.,2021-22
1631131,Oscar Tshiebwe,2021-22
200782,P.J. Tucker,2021-22
1626167,Myles Turner,2021-22
1641816,Hunter Tyson,2021-22
1630649,Stanley Umude,2021-22
202685,Jonas Valanciunas,2021-22
1627832,Fred VanVleet,2021-22
1629020,Jarred Vanderbilt,2021-22
1630170,Devin Vassell,2021-22
1628426,Sasha Vezenkov,2021-22
1629216,Gabe Vincent,2021-22
202696,Nikola Vucevic,2021-22
1641774,Tristan Vukcevic,2021-22
1629731,Dean Wade,2021-22
1630532,Franz Wagner,2021-22
1629021,Moritz Wagner,2021-22
1630688,Ish Wainright,2021-22
1631133,Jabari Walker,2021-22
1641716,Jarace Walker,2021-22
1629022,Lonnie Walker IV,2021-22
1641717,Cason Wallace,2021-22
1641775,Jordan Walsh,2021-22
203933,T.J. Warren,2021-22
1629023,P.J. Washington,2021-22
1630613,Duane Washington Jr.,2021-22
1631102,TyTy Washington Jr.,2021-22
1629139,Yuta Watanabe,2021-22
1630322,Lindy Waters III,2021-22
1630570,Trendon Watford,2021-22
1631212,Peyton Watson,2021-22
1641705,Victor Wembanyama,2021-22
1631104,Blake Wesley,2021-22
201566,Russell Westbrook,2021-22
1629632,Coby White,2021-22
1628401,Derrick White,2021-22
1631298,Jack White,2021-22
1641727,Dariq Whitehead,2021-22
1641715,Cam Whitmore,2021-22
1630598,Aaron Wiggins,2021-22
203952,Andrew Wiggins,2021-22
1629623,Lindell Wigginton,2021-22
1631214,Alondes Williams,2021-22
1630314,Brandon Williams,2021-22
1629684,Grant Williams,2021-22
1631114,Jalen Williams,2021-22
1631119,Jaylin Williams,2021-22
1629026,Kenrich Williams,2021-22
1642013,Malik Williams,2021-22
1631109,Mark Williams,2021-22
1631466,Nate Williams,2021-22
1630172,Patrick Williams,2021-22
1630533,Ziaire Williams,2021-22
1629057,Robert Williams III,2021-22
1631246,Vince Williams Jr.,2021-22
1629627,Zion Williamson,2021-22
1628391,D.J. Wilson,2021-22
1630592,Jalen Wilson,2021-22
1629685,Dylan Windler,2021-22
1630164,James Wiseman,2021-22
1631209,Isaiah Wong,2021-22
1626174,Christian Wood,2021-22
1626153,Delon Wright,2021-22
201152,Thaddeus Young,2021-22
1629027,Trae Young,2021-22
1630209,Omer Yurtseven,2021-22
203469,Cody Zeller,2021-22
1627826,Ivica Zubac,2021-22
