id,full_name,season
77240,Ben Kelso,2022-23
431,Shawn Kemp,2022-23
1118,Tim Kempton,2022-23
77242,Frank Kendrick,2022-23
1628379,Luke Kennard,2022-23
202810,D.J. Kennedy,2022-23
77243,Eugene Kennedy,2022-23
77244,Joe Kennedy,2022-23
77245,William Kennedy,2022-23
77246,Larry Kenon,2022-23
77247,Bill Kenville,2022-23
1801,Jonathan Kerner,2022-23
77248,Johnny Kerr,2022-23
70,Steve Kerr,2022-23
77249,Jack Kerris,2022-23
760,Jerome Kersey,2022-23
77251,Alec Kessler,2022-23
1631117,Walker Kessler,2022-23
1930,Lari Ketner,2022-23
1630296,Braxton Key,2022-23
705,Randolph Keys,2022-23
2751,Viktor Khryapa,2022-23
467,Jason Kidd,2022-23
1629742,Stanton Kidd,2022-23
77254,Warren Kidd,2022-23
203077,Michael Kidd-Gilchrist,2022-23
77255,Irv Kiffin,2022-23
77256,Jack Kiley,2022-23
77257,Ernie Killum,2022-23
77258,Carl Kilpatrick,2022-23
203930,Sean Kilpatrick,2022-23
77259,Toby Kimball,2022-23
77260,Bo Kimble,2022-23
77261,Stan Kimbrough,2022-23
77262,Chad Kinch,2022-23
77263,Albert King,2022-23
77264,Bernard King,2022-23
12,Chris King,2022-23
77266,Dan King,2022-23
701,Frankie King,2022-23
77268,George King,2022-23
1628994,George King,2022-23
1562,Gerard King,2022-23
77270,Jim King,2022-23
728,Jimmy King,2022-23
1629663,Louis King,2022-23
77272,Maury King,2022-23
77273,Reggie King,2022-23
1101,Rich King,2022-23
351,Stacey King,2022-23
77276,Tom King,2022-23
77277,Bob Kinney,2022-23
200814,Tarence Kinsey,2022-23
1905,Andrei Kirilenko,2022-23
203945,Alex Kirk,2022-23
77278,Walt Kirk,2022-23
1630557,Corey Kispert,2022-23
77279,Doug Kistler,2022-23
77280,Curtis Kitchen,2022-23
1123,Greg Kite,2022-23
954,Kerry Kittles,2022-23
1628467,Maxi Kleber,2022-23
170,Joe Kleine,2022-23
101132,Linas Kleiza,2022-23
77283,Leo Klier,2022-23
77284,Herm Klotz,2022-23
77285,Duane Klueh,2022-23
77290,Billy Knight,2022-23
77287,Bob Knight,2022-23
2688,Brandin Knight,2022-23
202688,Brandon Knight,2022-23
1510,Brevin Knight,2022-23
1630233,Nathan Knight,2022-23
1861,Negele Knight,2022-23
77288,Ron Knight,2022-23
77289,Toby Knight,2022-23
969,Travis Knight,2022-23
77291,Lee Knorek,2022-23
77292,Dick Knostman,2022-23
77293,Rod Knowles,2022-23
1628995,Kevin Knox II,2022-23
77294,Bart Kofoed,2022-23
77295,Don Kojis,2022-23
1631132,Christian Koloko,2022-23
77296,Milo Komenich,2022-23
77297,Howard Komives,2022-23
402,Jon Koncak,2022-23
1629723,John Konchar,2022-23
77299,Bud Koper,2022-23
77300,Joe Kopicki,2022-23
1627788,Furkan Korkmaz,2022-23
77301,Frank Kornet,2022-23
1628436,Luke Kornet,2022-23
101117,Yaroslav Korolev,2022-23
2594,Kyle Korver,2022-23
77302,Len Kosmalski,2022-23
77303,Andy Kostecka,2022-23
77304,Harold Kottman,2022-23
201585,Kosta Koufos,2022-23
77305,Tom Kozelko,2022-23
77306,Arvid Kramer,2022-23
77307,Barry Kramer,2022-23
77308,Joel Kramer,2022-23
77309,Dan Kraus,2022-23
77310,Herb Krautblatt,2022-23
203139,Viacheslav Kravtsov,2022-23
77311,Jim Krebs,2022-23
1630249,Vit Krejci,2022-23
77312,Wayne Kreklow,2022-23
77313,Tom Kron,2022-23
77314,Tom Kropp,2022-23
2420,Nenad Krstic,2022-23
1474,Larry Krystkowiak,2022-23
77316,Steve Kuberski,2022-23
77317,Leo Kubiak,2022-23
77318,Bruce Kuczenski,2022-23
77319,Frank Kudelka,2022-23
77320,John Kuester,2022-23
77322,Ray Kuka,2022-23
389,Toni Kukoc,2022-23
1629083,Arnoldas Kulboka,2022-23
1630228,Jonathan Kuminga,2022-23
77323,Kevin Kunnert,2022-23
77324,Mitch Kupchak,2022-23
77325,Charles Kupec,2022-23
1629066,Rodions Kurucs,2022-23
201633,Rob Kurz,2022-23
2825,Ibrahim Kutluay,2022-23
1628398,Kyle Kuzma,2022-23
203136,Ognjen Kuzmic,2022-23
1627851,Mindaugas Kuzminskas,2022-23
77327,Fred LaCour,2022-23
1711,Raef LaFrentz,2022-23
77328,Tom LaGarde,2022-23
1631222,Jake LaRavia,2022-23
1601,Rusty LaRue,2022-23
77340,Rudy LaRusso,2022-23
203897,Zach LaVine,2022-23
1627746,Skal Labissiere,2022-23
77326,Sam Lacey,2022-23
363,Christian Laettner,2022-23
201802,Oliver Lafayette,2022-23
100263,Bill Laimbeer,2022-23
77329,Pete Lalich,2022-23
77330,Bo Lamar,2022-23
1630237,Anthony Lamb,2022-23
203117,Doron Lamb,2022-23
203087,Jeremy Lamb,2022-23
77331,John Lambert,2022-23
77332,Jeff Lamp,2022-23
2573,Maciej Lampe,2022-23
77333,Jim Lampley,2022-23
2253,Sean Lampley,2022-23
1629111,Jock Landale,2022-23
201171,Carl Landry,2022-23
202068,Marcus Landry,2022-23
77334,Mark Landsberger,2022-23
77335,Jerome Lane,2022-23
457,Andrew Lang,2022-23
226,Antonio Lang,2022-23
2591,James Lang,2022-23
1892,Trajan Langdon,2022-23
101247,Keith Langford,2022-23
1629641,Romeo Langford,2022-23
2061,Dan Langhi,2022-23
600005,Bob Lanier,2022-23
77338,Stu Lantz,2022-23
1627879,Nicolas Laprovittola,2022-23
77339,York Larese,2022-23
203499,Shane Larkin,2022-23
77341,John Laskowski,2022-23
201186,Stephane Lasme,2022-23
77342,Dave Lattin,2022-23
968,Priest Lauderdale,2022-23
77344,Rich Laurel,2022-23
77345,Walt Lautenbach,2022-23
203530,Joffrey Lauvergne,2022-23
77346,Tony Lavelli,2022-23
77347,Bob Lavoy,2022-23
201151,Acie Law,2022-23
1629724,Vic Law,2022-23
202371,Gani Lawal,2022-23
77348,Ed Lawrence,2022-23
1630639,A.J. Lawson,2022-23
1535,Jason Lawson,2022-23
201951,Ty Lawson,2022-23
1627774,Jake Layman,2022-23
77350,Dennis Layton,2022-23
1627747,Caris LeVert,2022-23
1628388,T.J. Leaf,2022-23
77351,Emanuel Leaks,2022-23
77352,Hal Lear,2022-23
77353,Allen Leavell,2022-23
77354,Jeff Lebo,2022-23
287,Eric Leckner,2022-23
1629665,Jalen Lecque,2022-23
203495,Ricky Ledo,2022-23
77356,Butch Lee,2022-23
77357,Clyde Lee,2022-23
201584,Courtney Lee,2022-23
1627814,Damion Lee,2022-23
101135,David Lee,2022-23
77358,Doug Lee,2022-23
77359,George Lee,2022-23
77360,Greg Lee,2022-23
77361,Keith Lee,2022-23
77362,Kurk Lee,2022-23
202723,Malcolm Lee,2022-23
77363,Rock Lee,2022-23
77364,Ron Lee,2022-23
77365,Russell Lee,2022-23
1630240,Saben Lee,2022-23
77366,Ed Leede,2022-23
77367,Hank Lefkowitz,2022-23
100,Tim Legler,2022-23
77369,George Lehmann,2022-23
1627215,Walt Lemon Jr.,2022-23
203458,Alex Len,2022-23
702,Voshon Lenard,2022-23
77371,Bob Leonard,2022-23
77370,Gary Leonard,2022-23
202695,Kawhi Leonard,2022-23
203086,Meyers Leonard,2022-23
77372,Jim Les,2022-23
202727,Travis Leslie,2022-23
77373,Ronnie Lester,2022-23
77374,Clifford Lett,2022-23
202720,Jon Leuer,2022-23
77375,Andrew Levane,2022-23
77376,Lafayette Lever,2022-23
77377,Cliff Levingston,2022-23
77385,Bobby Lewis,2022-23
736,Cedric Lewis,2022-23
77379,Fred Lewis,2022-23
77380,Freddie Lewis,2022-23
77381,Grady Lewis,2022-23
1631171,Justin Lewis,2022-23
729,Martin Lewis,2022-23
1641721,Maxwell Lewis,2022-23
1900,Quincy Lewis,2022-23
77383,Ralph Lewis,2022-23
1740,Rashard Lewis,2022-23
77384,Reggie Lewis,2022-23
1630575,Scottie Lewis,2022-23
1630184,Kira Lewis Jr.,2022-23
77386,Marcus Liberty,2022-23
77387,Todd Lichti,2022-23
1630604,E.J. Liddell,2022-23
202732,DeAndre Liggins,2022-23
77388,Bill Ligon,2022-23
203081,Damian Lillard,2022-23
202391,Jeremy Lin,2022-23
77389,Steve Lingenfelter,2022-23
175,Alton Lister,2022-23
1629642,Nassir Little,2022-23
1641726,Dereck Lively II,2022-23
1630587,Isaiah Livers,2022-23
1641753,Chris Livingston,2022-23
988,Randy Livingston,2022-23
2733,Shaun Livingston,2022-23
77392,Ron Livingstone,2022-23
1024,Horacio Llamas,2022-23
77394,Earl Lloyd,2022-23
77395,Lewis Lloyd,2022-23
77396,Scott Lloyd,2022-23
77397,Bob Lochmueller,2022-23
77398,Robert Lock,2022-23
77399,Darrell Lockhart,2022-23
1100,Ian Lockhart,2022-23
77401,Kevin Loder,2022-23
77402,Don Lofgran,2022-23
1629155,Zach Lofton,2022-23
1631254,Kenneth Lofton Jr.,2022-23
77403,Johnny Logan,2022-23
38,Brad Lohaus,2022-23
1609,Art Long,2022-23
3,Grant Long,2022-23
1381,John Long,2022-23
77406,Paul Long,2022-23
1627848,Shawn Long,2022-23
26,Luc Longley,2022-23
1626172,Kevon Looney,2022-23
201572,Brook Lopez,2022-23
1732,Felipe Lopez,2022-23
2221,Raul Lopez,2022-23
201577,Robin Lopez,2022-23
943,Ryan Lorthridge,2022-23
77409,Jim Loscutoff,2022-23
77410,Plummer Lott,2022-23
77411,Kevin Loughery,2022-23
1629712,Didi Louzada,2022-23
77412,Bob Love,2022-23
201567,Kevin Love,2022-23
77413,Stan Love,2022-23
77414,Clyde Lovellette,2022-23
77415,Sidney Lowe,2022-23
77416,Chuck Lowery,2022-23
200768,Kyle Lowry,2022-23
1628070,Jordan Loyd,2022-23
77417,Al Lucas,2022-23
77418,Jerry Lucas,2022-23
77419,John Lucas,2022-23
203564,Kalin Lucas,2022-23
77420,Maurice Lucas,2022-23
101249,John Lucas III,2022-23
77421,Ted Luckenbill,2022-23
1731,Tyronn Lue,2022-23
77422,Jim Luisi,2022-23
77423,Al Lujack,2022-23
77424,Phil Lumpkin,2022-23
77425,Ray Lumpp,2022-23
1630994,Gabriel Lundberg,2022-23
1641754,Seth Lundy,2022-23
1627789,Timothe Luwawu-Cabarrot,2022-23
1628399,Tyler Lydon,2022-23
1626168,Trey Lyles,2022-23
248,George Lynch,2022-23
77426,Kevin Lynch,2022-23
77427,Mike Lynn,2022-23
1627815,Sheldon Mac,2022-23
1928,Todd MacCulloch,2022-23
77430,Ronnie MacGilvray,2022-23
931,Don MacLean,2022-23
77428,Mike Macaluso,2022-23
77429,Ed Macauley,2022-23
203159,Scott Machado,2022-23
101178,Arvydas Macijauskas,2022-23
77432,Ollie Mack,2022-23
694,Sam Mack,2022-23
202714,Shelvin Mack,2022-23
1635,Malcolm Mackey,2022-23
77435,Rudy Macklin,2022-23
202731,Vernon Macklin,2022-23
77436,Johnny Macknowski,2022-23
1629133,Daryl Macon,2022-23
1855,Mark Macon,2022-23
1629122,J.P. Macura,2022-23
77438,Kyle Macy,2022-23
77439,Jack Maddox,2022-23
2432,Tito Maddox,2022-23
1666,Gerald Madkins,2022-23
2058,Mark Madsen,2022-23
77441,Norm Mager,2022-23
203705,Josh Magette,2022-23
1894,Corey Maggette,2022-23
77442,Dave Magley,2022-23
2048,Jamaal Magloire,2022-23
1630266,Will Magnay,2022-23
101133,Ian Mahinmi,2022-23
77443,John Mahnken,2022-23
77444,Francis Mahoney,2022-23
328,Rick Mahorn,2022-23
105,Dan Majerle,2022-23
200970,Renaldo Major,2022-23
1627748,Thon Maker,2022-23
77447,Lionel Malamed,2022-23
1630177,Theo Maledon,2022-23
117,Jeff Malone,2022-23
252,Karl Malone,2022-23
77449,Moses Malone,2022-23
1074,Matt Maloney,2022-23
77450,Steve Malovic,2022-23
1630572,Sandro Mamukelashvili,2022-23
77451,Ted Manakas,2022-23
77452,John Mandic,2022-23
1630211,Karim Mane,2022-23
77453,Frank Mangiapane,2022-23
986,Marcus Mann,2022-23
1629611,Terance Mann,2022-23
1630544,Tre Mann,2022-23
330,Danny Manning,2022-23
77454,Ed Manning,2022-23
316,Richard Manning,2022-23
1630185,Nico Mannion,2022-23
77456,Pace Mannion,2022-23
77457,Nick Mantis,2022-23
77459,Pete Maravich,2022-23
77458,Peter Maravich,2022-23
203906,Devyn Marble,2022-23
77460,Roy Marble,2022-23
950,Stephon Marbury,2022-23
36,Sarunas Marciulionis,2022-23
77462,Saul Mariaschin,2022-23
77463,Jack Marin,2022-23
1890,Shawn Marion,2022-23
1626246,Boban Marjanovic,2022-23
1628374,Lauri Markkanen,2022-23
200806,Damir Markota,2022-23
1752,Sean Marks,2022-23
77464,Harvey Marlatt,2022-23
77465,Eric Marsh,2022-23
77466,Jim Marsh,2022-23
681,Donny Marshall,2022-23
923,Donyell Marshall,2022-23
203088,Kendall Marshall,2022-23
1630230,Naji Marshall,2022-23
101185,Rawle Marshall,2022-23
77467,Tom Marshall,2022-23
77468,Vester Marshall,2022-23
77481,Bill Martin,2022-23
77478,Bob Martin,2022-23
77469,Brian Martin,2022-23
1628997,Caleb Martin,2022-23
201858,Cartier Martin,2022-23
1628998,Cody Martin,2022-23
733,Cuonzo Martin,2022-23
239,Darrick Martin,2022-23
77473,Don Martin,2022-23
77471,Donald Martin,2022-23
77472,Fernando Martin,2022-23
1626185,Jarell Martin,2022-23
1641798,Jaylen Martin,2022-23
77474,Jeff Martin,2022-23
1629725,Jeremiah Martin,2022-23
1630231,KJ Martin,2022-23
1629103,Kelan Martin,2022-23
2030,Kenyon Martin,2022-23
2755,Kevin Martin,2022-23
77475,Larue Martin,2022-23
77476,Mo Martin,2022-23
77477,Phil Martin,2022-23
77479,Ronald Martin,2022-23
77480,Slater Martin,2022-23
1631213,Tyrese Martin,2022-23
469,Jamal Mashburn,2022-23
77482,Al Masino,2022-23
193,Anthony Mason,2022-23
2046,Desmond Mason,2022-23
1628412,Frank Mason III,2022-23
2427,Roger Mason Jr.,2022-23
763,Tony Massenburg,2022-23
77483,Eddie Mast,2022-23
1628999,Yante Maten,2022-23
1629726,Garrison Mathews,2022-23
1628493,Mangok Mathiang,2022-23
1629751,Dakota Mathias,2022-23
1631097,Bennedict Mathurin,2022-23
77484,Wes Matthews,2022-23
202083,Wesley Matthews,2022-23
77485,Ariel Maughan,2022-23
77486,Marlon Maxey,2022-23
1630178,Tyrese Maxey,2022-23
101131,Jason Maxiell,2022-23
77487,Cedric Maxwell,2022-23
137,Vernon Maxwell,2022-23
77489,Don May,2022-23
77490,Scott May,2022-23
101118,Sean May,2022-23
195,Lee Mayberry,2022-23
77492,Clyde Mayes,2022-23
77493,Tharon Mayes,2022-23
77495,Bill Mayfield,2022-23
77494,Ken Mayfield,2022-23
201953,Eric Maynor,2022-23
201564,O.J. Mayo,2022-23
1630219,Skylar Mays,2022-23
77496,Travis Mays,2022-23
77497,Matt Mazza,2022-23
201601,Luc Mbah a Moute,2022-23
2788,DJ Mbenga,2022-23
77498,Bob McAdoo,2022-23
203949,James Michael McAdoo,2022-23
77499,Ken McBride,2022-23
1630540,Miles McBride,2022-23
1628769,Tahjere McCall,2022-23
203492,Ray McCallum,2022-23
737,Bob McCann,2022-23
77500,Brendan McCann,2022-23
77502,Mel McCants,2022-23
101119,Rashad McCants,2022-23
77503,Mike McCarron,2022-23
77504,Andre McCarter,2022-23
77505,Willie McCarter,2022-23
77506,Johnny McCarthy,2022-23
77507,Howie McCarty,2022-23
1820,Kelly McCarty,2022-23
962,Walter McCarty,2022-23
1043,Amal McCaskill,2022-23
1627775,Patrick McCaw,2022-23
77509,Dwayne McClain,2022-23
77510,"Ted, Hound Dog McClain",2022-23
2082,Dan McClintock,2022-23
77512,Jack McCloskey,2022-23
45,George McCloud,2022-23
1630644,Mac McClung,2022-23
203468,CJ McCollum,2022-23
77513,John McConathy,2022-23
77514,Paul McConnell,2022-23
204456,T.J. McConnell,2022-23
77515,Keith McCord,2022-23
77516,Tim McCormick,2022-23
1741,Jelani McCoy,2022-23
77517,Paul McCracken,2022-23
200840,Chris McCray,2022-23
1622,Rodney McCray,2022-23
77518,Scooter McCray,2022-23
1628571,Erik McCree,2022-23
1626191,Chris McCullough,2022-23
77520,John McCullough,2022-23
723,Clint McDaniel,2022-23
1365,Xavier McDaniel,2022-23
1630183,Jaden McDaniels,2022-23
1629667,Jalen McDaniels,2022-23
77523,Jim McDaniels,2022-23
203909,KJ McDaniels,2022-23
203926,Doug McDermott,2022-23
1630253,Sean McDermott,2022-23
77524,Ben McDonald,2022-23
77525,Glenn McDonald,2022-23
1075,Michael McDonald,2022-23
77527,Hank McDowell,2022-23
686,Antonio McDyess,2022-23
77528,Jim McElroy,2022-23
200829,Ivan McFarlin,2022-23
77529,Mel McGaha,2022-23
203956,Mitch McGary,2022-23
201580,JaVale McGee,2022-23
77530,Mike McGee,2022-23
77531,Bill McGill,2022-23
77532,George McGinnis,2022-23
77533,Jon McGlocklin,2022-23
1631121,Bryce McGowens,2022-23
1503,Tracy McGrady,2022-23
77534,Gil McGregor,2022-23
1630787,Cameron McGriff,2022-23
203585,Rodney McGruder,2022-23
77536,Al McGuire,2022-23
77535,Allie McGuire,2022-23
77537,Dick McGuire,2022-23
201187,Dominic McGuire,2022-23
1450,Kevin McHale,2022-23
29,Jim McIlvaine,2022-23
976,Jeff McInnis,2022-23
77540,Kenny McIntosh,2022-23
77541,Kevin McKenna,2022-23
77542,Forrest McKenzie,2022-23
77543,Stan McKenzie,2022-23
365,Derrick McKey,2022-23
243,Aaron McKie,2022-23
77547,Billy McKinney,2022-23
77545,Carlton McKinney,2022-23
77546,Horace McKinney,2022-23
203590,Trey McKinney-Jones,2022-23
1628035,Alfonzo McKinnie,2022-23
1630605,JaQuori McLaughlin,2022-23
1629162,Jordan McLaughlin,2022-23
203463,Ben McLemore,2022-23
77548,Mccoy McLemore,2022-23
77549,George McLeod,2022-23
2693,Keith McLeod,2022-23
1728,Roshown McLeod,2022-23
77551,Jack McMahon,2022-23
203,Nate McMillan,2022-23
77553,Tom McMillen,2022-23
77554,Jim McMillian,2022-23
77555,Shellie McMillon,2022-23
77556,Mal McMullan,2022-23
77557,Chet McNabb,2022-23
77558,Mark McNamara,2022-23
77559,Joe McNamee,2022-23
202077,Jerel McNeal,2022-23
77560,Chris McNealy,2022-23
77562,Bob McNeill,2022-23
77561,Larry McNeill,2022-23
77563,Carl McNulty,2022-23
2101,Paul McPherson,2022-23
77565,Cozell McQueen,2022-23
203895,Jordan McRae,2022-23
77566,Thales McReynolds,2022-23
201177,Josh McRoberts,2022-23
77567,Eric McWilliams,2022-23
77568,George Mearns,2022-23
2098,Slava Medvedenko,2022-23
1577,Darnell Mee,2022-23
201975,Jodie Meeks,2022-23
77570,Cliff Meely,2022-23
77571,Scott Meents,2022-23
77572,Dick Mehen,2022-23
77573,Don Meineke,2022-23
77574,Carl Meinhold,2022-23
1626257,Salah Mejri,2022-23
203539,Gal Mekel,2022-23
77576,Bill Melchionni,2022-23
77575,Gary Melchionni,2022-23
1629740,Nicolo Melli,2022-23
203097,Fab Melo,2022-23
1629001,De'Anthony Melton,2022-23
77577,Ed Melvin,2022-23
77578,Dean Meminger,2022-23
77579,Chuck Mencel,2022-23
77580,John Mengelt,2022-23
77581,Ken Menke,2022-23
1641877,Nathan Mensah,2022-23
200822,Pops Mensah-Bonsu,2022-23
1500,Ron Mercer,2022-23
77582,Joe Meriweather,2022-23
77583,Porter Meriwether,2022-23
1630241,Sam Merrill,2022-23
77584,Tom Meschery,2022-23
1629002,Chimezie Metu,2022-23
684,Loren Meyer,2022-23
77586,Dave Meyers,2022-23
77587,Stan Miasek,2022-23
77588,Larry Micheaux,2022-23
203995,Vasilije Micic,2022-23
1626175,Jordan Mickey,2022-23
203114,Khris Middleton,2022-23
77589,Zigmund Mihalik,2022-23
2036,Chris Mihm,2022-23
1628450,Eric Mika,2022-23
77590,Ed Mikan,2022-23
600012,George Mikan,2022-23
77591,Larry Mikan,2022-23
77593,Vern Mikkelsen,2022-23
77594,Al Miksis,2022-23
101223,Aaron Miles,2022-23
101139,CJ Miles,2022-23
2032,Darius Miles,2022-23
77596,Eddie Miles,2022-23
1527,Marko Milic,2022-23
2545,Darko Milicic,2022-23
77598,Nat Militzok,2022-23
1889,Andre Miller,2022-23
292,Anthony Miller,2022-23
77605,Bill Miller,2022-23
77603,Bob Miller,2022-23
1802,Brad Miller,2022-23
1641706,Brandon Miller,2022-23
203121,Darius Miller,2022-23
77602,Dick Miller,2022-23
77599,Eddie Miller,2022-23
77600,Harry Miller,2022-23
77601,Jay Miller,2022-23
1641757,Jordan Miller,2022-23
1631159,Leonard Miller,2022-23
1626259,Malcolm Miller,2022-23
2034,Mike Miller,2022-23
932,Oliver Miller,2022-23
203113,Quincy Miller,2022-23
397,Reggie Miller,2022-23
77604,Walt Miller,2022-23
168,Chris Mills,2022-23
77606,John Mills,2022-23
201988,Patty Mills,2022-23
371,Terry Mills,2022-23
202407,Elijah Millsap,2022-23
200794,Paul Millsap,2022-23
1629003,Shake Milton,2022-23
1631303,Justin Minaya,2022-23
114,Harold Miner,2022-23
77609,Dirk Minniefield,2022-23
77610,Dave Minor,2022-23
65,Greg Minor,2022-23
77612,Mark Minor,2022-23
1631169,Josh Minott,2022-23
202703,Nikola Mirotic,2022-23
77613,Wat Misaka,2022-23
1954,Jason Miskiri,2022-23
1630558,Davion Mitchell,2022-23
1628378,Donovan Mitchell,2022-23
77615,Mike Mitchell,2022-23
77616,Murray Mitchell,2022-23
417,Sam Mitchell,2022-23
77614,Todd Mitchell,2022-23
203183,Tony Mitchell,2022-23
203502,Tony Mitchell,2022-23
1628513,Naz Mitrou-Long,2022-23
77618,Steve Mix,2022-23
77619,Bill Mlkvy,2022-23
1749,Cuttino Mobley,2022-23
211,Eric Mobley,2022-23
1630596,Evan Mobley,2022-23
1630600,Isaiah Mobley,2022-23
77621,Larry Moffett,2022-23
77622,Leo Mogus,2022-23
1737,Nazr Mohammed,2022-23
2040,Jerome Moiso,2022-23
77623,Paul Mokeski,2022-23
1629690,Adam Mokoka,2022-23
77624,Jack Molinas,2022-23
77625,Wayne Molis,2022-23
77626,Sidney Moncrief,2022-23
1631320,Chima Moneke,2022-23
77627,Eric Money,2022-23
2752,Sergei Monia,2022-23
1628370,Malik Monk,2022-23
600006,Earl Monroe,2022-23
202328,Greg Monroe,2022-23
77628,Rodney Monroe,2022-23
1626242,Luis Montero,2022-23
77630,Howie Montgomery,2022-23
376,Eric Montross,2022-23
1630541,Moses Moody,2022-23
200081,Jamario Moon,2022-23
1629875,Xavier Moon,2022-23
77631,Jim Mooney,2022-23
1629760,Matt Mooney,2022-23
77632,Andre Moore,2022-23
1628500,Ben Moore,2022-23
202734,E'Twaun Moore,2022-23
77634,Jackie Moore,2022-23
77633,Johnny Moore,2022-23
77635,Lowes Moore,2022-23
1630,Mikki Moore,2022-23
77636,Otto Moore,2022-23
77637,Ron Moore,2022-23
1631386,Taze Moore,2022-23
929,Tracy Moore,2022-23
1631111,Wendell Moore Jr.,2022-23
1629630,Ja Morant,2022-23
203961,Eric Moreland,2022-23
77639,Jackie Moreland,2022-23
77640,Guy Morgan,2022-23
1629752,Juwan Morgan,2022-23
77641,Rex Morgan,2022-23
77642,Elmo Morgenthaler,2022-23
77644,Darren Morningstar,2022-23
356,Chris Morris,2022-23
202721,Darius Morris,2022-23
77647,Isaiah Morris,2022-23
1628537,Jaylen Morris,2022-23
202693,Markieff Morris,2022-23
77646,Max Morris,2022-23
1628420,Monte Morris,2022-23
201043,Randolph Morris,2022-23
2242,Terence Morris,2022-23
202694,Marcus Morris Sr.,2022-23
200747,Adam Morrison,2022-23
77648,Dwight Morrison,2022-23
77649,Mike Morrison,2022-23
201627,Anthony Morrow,2022-23
132,Dwayne Morton,2022-23
1972,John Morton,2022-23
77652,Richard Morton,2022-23
77653,Glenn Mosley,2022-23
77654,Perry Moss,2022-23
734,Lawrence Moten,2022-23
202700,Donatas Motiejunas,2022-23
1628405,Johnathan Motley,2022-23
2069,Hanno Mottola,2022-23
203102,Arnett Moultrie,2022-23
297,Alonzo Mourning,2022-23
202389,Timofey Mozgov,2022-23
77657,Chuck Mrazovich,2022-23
1626144,Emmanuel Mudiay,2022-23
77658,Erwin Mueller,2022-23
203498,Shabazz Muhammad,2022-23
1628539,Mychal Mulder,2022-23
77659,Joe Mullaney,2022-23
77660,Bob Mullens,2022-23
201957,Byron Mullens,2022-23
904,Chris Mullin,2022-23
77662,Jeff Mullins,2022-23
942,Todd Mundt,2022-23
204098,Xavier Munford,2022-23
77664,Chris Munk,2022-23
77665,George Munroe,2022-23
785,Eric Murdock,2022-23
49,Gheorghe Muresan,2022-23
1630278,Ade Murkey,2022-23
77668,Allen Murphy,2022-23
77669,Calvin Murphy,2022-23
77672,Dick Murphy,2022-23
203513,Erik Murphy,2022-23
77670,Jay Murphy,2022-23
77671,John Murphy,2022-23
203122,Kevin Murphy,2022-23
77673,Ronnie Murphy,2022-23
77674,Tod Murphy,2022-23
2211,Troy Murphy,2022-23
1630530,Trey Murphy III,2022-23
1627749,Dejounte Murray,2022-23
2436,Flip Murray,2022-23
1627750,Jamal Murray,2022-23
1631099,Keegan Murray,2022-23
77675,Ken Murray,2022-23
1631200,Kris Murray,2022-23
441,Lamond Murray,2022-23
145,Tracy Murray,2022-23
77676,Dorie Murrey,2022-23
203315,Toure' Murry,2022-23
1629058,Dzanan Musa,2022-23
203488,Mike Muscala,2022-23
77677,Angelo Musi,2022-23
1054,Jerrod Mustaf,2022-23
87,Dikembe Mutombo,2022-23
982,Martin Muursepp,2022-23
939,Pete Myers,2022-23
1629004,Svi Mykhailiuk,2022-23
1823,Makhtar N'diaye,2022-23
1626122,Makhtar N'diaye,2022-23
2055,Mamadou N'diaye,2022-23
77681,Bob Naber,2022-23
77682,Boris Nachamkin,2022-23
2411,Bostjan Nachbar,2022-23
1627846,Abdel Nader,2022-23
77683,Jerry Nagel,2022-23
77684,Fred Nagy,2022-23
1924,Lee Nailon,2022-23
2059,Eduardo Najera,2022-23
77685,Larry Nance,2022-23
1631250,Pete Nance,2022-23
1626204,Larry Nance Jr.,2022-23
203894,Shabazz Napier,2022-23
77686,Paul Napolitano,2022-23
77688,Bob Nash,2022-23
77687,Charles Nash,2022-23
959,Steve Nash,2022-23
77689,Swen Nater,2022-23
77690,Howard Nathan,2022-23
77691,Calvin Natt,2022-23
77692,Kenny Natt,2022-23
77693,Willie Naulls,2022-23
2434,Juan Carlos Navarro,2022-23
202380,Hamady Ndiaye,2022-23
101238,Boniface Ndong,2022-23
1626254,Maurice Ndour,2022-23
77694,Craig Neal,2022-23
202390,Gary Neal,2022-23
77695,Jim Neal,2022-23
77696,Lloyd Neal,2022-23
77697,Ed Nealy,2022-23
203517,Nemanja Nedovic,2022-23
77698,Al Negratti,2022-23
77699,Barry Nelson,2022-23
201634,DeMarcus Nelson,2022-23
77700,Don Nelson,2022-23
2749,Jameer Nelson,2022-23
77701,Louie Nelson,2022-23
1629614,Andrew Nembhard,2022-23
1129,Ruben Nembhard,2022-23
1630612,RJ Nembhard Jr.,2022-23
1838,Tyrone Nesby,2022-23
1630174,Aaron Nesmith,2022-23
77704,Martin Nessley,2022-23
1725,Rasho Nesterovic,2022-23
203526,Raul Neto,2022-23
77705,Johnny Neumann,2022-23
77706,Paul Neumann,2022-23
77707,Chuck Nevitt,2022-23
1116,Melvin Newbern,2022-23
1096,Ivano Newbill,2022-23
1956,Ira Newble,2022-23
77710,Mike Newlin,2022-23
271,Johnny Newman,2022-23
1629005,Malik Newman,2022-23
77712,Dave Newmark,2022-23
1627777,Georges Niang,2022-23
201193,Demetris Nichols,2022-23
77713,Jack Nichols,2022-23
